time,tempm,hum,wspdm,pressurem,windchillm,fog,rain,snow,hail,thunder,merge_id_w
2015-01-17 02:00:00,1,93,9.3,1016,-1.9,0,0,0,0,0,20150117020000
2015-01-17 02:30:00,1,93,16.7,1015,-3.4,0,0,0,0,0,20150117023000
2015-01-17 03:00:00,1,93,5.6,1015,-0.7,0,0,0,0,0,20150117030000
2015-01-17 03:30:00,2,93,11.1,1015,-1.2,0,0,0,0,0,20150117033000
2015-01-17 04:00:00,2,87,7.4,1015,-0.2,0,0,0,0,0,20150117040000
2015-01-17 04:30:00,1,87,5.6,1015,-0.7,0,0,0,0,0,20150117043000
2015-01-17 05:00:00,2,93,11.1,1015,-1.2,0,0,0,0,0,20150117050000
2015-01-17 05:30:00,0,93,5.6,1015,-1.8,0,0,0,0,0,20150117053000
2015-01-17 06:00:00,0,93,0,1015,-2,0,0,0,0,0,20150117060000
2015-01-17 06:30:00,0,93,1.9,1016,-2,0,0,0,0,0,20150117063000
2015-01-17 07:00:00,-1,93,3.7,1016,-3,0,0,0,0,0,20150117070000
2015-01-17 07:30:00,1,87,3.7,1016,-1,0,0,0,0,0,20150117073000
2015-01-17 08:00:00,1,87,13,1015,-2.8,0,0,0,0,0,20150117080000
2015-01-17 08:30:00,2,81,13,1015,-1.5,0,0,0,0,0,20150117083000
2015-01-17 09:00:00,2,81,7.4,1016,-0.2,0,0,0,0,0,20150117090000
2015-01-17 09:30:00,2,81,11.1,1016,-1.2,0,0,0,0,0,20150117093000
2015-01-17 10:00:00,2,87,14.8,1016,-1.9,0,0,0,0,0,20150117100000
2015-01-17 10:30:00,3,87,7.4,1016,1,0,0,0,0,0,20150117103000
2015-01-17 11:00:00,4,81,9.3,1016,1.7,0,0,0,0,0,20150117110000
2015-01-17 11:30:00,4,81,9.3,1016,1.7,0,0,0,0,0,20150117113000
2015-01-17 12:00:00,4,81,7.4,1015,2.1,0,0,0,0,0,20150117120000
2015-01-17 12:30:00,5,76,7.4,1015,3.3,0,0,0,0,0,20150117123000
2015-01-17 13:00:00,5,76,11.1,1015,2.5,0,0,0,0,0,20150117130000
2015-01-17 13:30:00,5,76,9.3,1015,2.8,0,0,0,0,0,20150117133000
2015-01-17 14:00:00,5,81,11.1,1015,2.5,0,0,0,0,0,20150117140000
2015-01-17 14:30:00,6,76,9.3,1015,4,0,0,0,0,0,20150117143000
2015-01-17 15:00:00,6,76,11.1,1015,3.7,0,0,0,0,0,20150117150000
2015-01-17 15:30:00,6,76,9.3,1015,4,0,0,0,0,0,20150117153000
2015-01-17 16:00:00,5,81,7.4,1015,3.3,0,0,0,0,0,20150117160000
2015-01-17 16:30:00,5,81,3.7,1015,3,0,0,0,0,0,20150117163000
2015-01-17 17:00:00,5,81,3.7,1015,3,0,0,0,0,0,20150117170000
2015-01-17 17:30:00,3,87,5.6,1015,1.6,0,0,0,0,0,20150117173000
2015-01-17 18:00:00,3,87,5.6,1015,1.6,0,0,0,0,0,20150117180000
2015-01-17 18:30:00,3,87,7.4,1015,1,0,0,0,0,0,20150117183000
2015-01-17 19:00:00,5,81,7.4,1015,3.3,0,0,0,0,0,20150117190000
2015-01-17 19:30:00,5,81,7.4,1016,3.3,0,0,0,0,0,20150117193000
2015-01-17 20:00:00,5,81,7.4,1016,3.3,0,0,0,0,0,20150117200000
2015-01-17 20:30:00,5,81,5.6,1016,3.9,0,0,0,0,0,20150117203000
2015-01-17 21:00:00,5,81,11.1,1015,2.5,0,0,0,0,0,20150117210000
2015-01-17 21:30:00,3,87,3.7,1016,1,0,0,0,0,0,20150117213000
2015-01-17 22:00:00,5,81,7.4,1016,3.3,0,0,0,0,0,20150117220000
2015-01-17 22:30:00,5,81,9.3,1016,2.8,0,0,0,0,0,20150117223000
2015-01-17 23:00:00,5,81,7.4,1016,3.3,0,0,0,0,0,20150117230000
2015-01-17 23:30:00,5,87,5.6,1016,3.9,0,0,0,0,0,20150117233000
2015-01-18 00:00:00,5,81,5.6,1016,3.9,0,0,0,0,0,20150118000000
2015-01-18 00:30:00,3,93,1.9,1016,1,0,0,0,0,0,20150118003000
2015-01-18 01:00:00,3,93,14.8,1017,-0.7,0,0,0,0,0,20150118010000
2015-01-18 01:30:00,3,93,7.4,1016,1,0,0,0,0,0,20150118013000
2015-01-18 02:00:00,3,93,7.4,1016,1,0,0,0,0,0,20150118020000
2015-01-18 02:30:00,3,93,9.3,1016,0.5,0,0,0,0,0,20150118023000
2015-01-18 03:00:00,4,93,7.4,1016,2.1,0,1,0,0,0,20150118030000
2015-01-18 03:30:00,3,93,11.1,1017,0,0,0,0,0,0,20150118033000
2015-01-18 04:00:00,4,93,13,1017,0.9,0,0,0,0,0,20150118040000
2015-01-18 04:30:00,4,87,13,1017,0.9,0,0,0,0,0,20150118043000
2015-01-18 05:00:00,4,87,5.6,1017,2.8,0,0,0,0,0,20150118050000
2015-01-18 05:30:00,4,93,7.4,1017,2.1,0,0,0,0,0,20150118053000
2015-01-18 06:00:00,3,93,5.6,1017,1.6,0,0,0,0,0,20150118060000
2015-01-18 06:30:00,3,93,3.7,1017,1,0,0,0,0,0,20150118063000
2015-01-18 07:00:00,4,93,5.6,1017,2.8,0,0,0,0,0,20150118070000
2015-01-18 07:30:00,4,93,5.6,1017,2.8,0,0,0,0,0,20150118073000
2015-01-18 08:00:00,4,93,3.7,1017,2,0,0,0,0,0,20150118080000
2015-01-18 08:30:00,4,93,3.7,1018,2,0,0,0,0,0,20150118083000
2015-01-18 09:00:00,4,93,3.7,1018,2,0,0,0,0,0,20150118090000
2015-01-18 09:30:00,5,87,1.9,1018,3,0,0,0,0,0,20150118093000
2015-01-18 10:00:00,5,87,5.6,1018,3.9,0,0,0,0,0,20150118100000
2015-01-18 10:30:00,5,87,5.6,1018,3.9,0,0,0,0,0,20150118103000
2015-01-18 11:00:00,6,87,3.7,1018,4,0,0,0,0,0,20150118110000
2015-01-18 11:30:00,6,81,7.4,1018,4.5,0,0,0,0,0,20150118113000
2015-01-18 12:00:00,6,87,9.3,1018,4,0,0,0,0,0,20150118120000
2015-01-18 12:30:00,6,81,7.4,1018,4.5,0,0,0,0,0,20150118123000
2015-01-18 13:00:00,6,87,5.6,1017,5,0,0,0,0,0,20150118130000
2015-01-18 13:30:00,6,81,5.6,1017,5,0,0,0,0,0,20150118133000
2015-01-18 14:00:00,6,81,3.7,1017,4,0,0,0,0,0,20150118140000
2015-01-18 14:30:00,6,81,5.6,1017,5,0,0,0,0,0,20150118143000
2015-01-18 15:00:00,6,81,1.9,1017,4,0,0,0,0,0,20150118150000
2015-01-18 15:30:00,6,81,3.7,1017,4,0,0,0,0,0,20150118153000
2015-01-18 16:00:00,6,81,7.4,1017,4.5,0,0,0,0,0,20150118160000
2015-01-18 16:30:00,5,87,7.4,1017,3.3,0,0,0,0,0,20150118163000
2015-01-18 17:00:00,5,87,7.4,1017,3.3,0,0,0,0,0,20150118170000
2015-01-18 17:30:00,5,87,9.3,1017,2.8,0,0,0,0,0,20150118173000
2015-01-18 18:00:00,5,87,5.6,1017,3.9,0,0,0,0,0,20150118180000
2015-01-18 18:30:00,5,87,5.6,1017,3.9,0,0,0,0,0,20150118183000
2015-01-18 19:00:00,5,87,7.4,1017,3.3,0,0,0,0,0,20150118190000
2015-01-18 19:30:00,5,87,3.7,1017,3,0,0,0,0,0,20150118193000
2015-01-18 20:00:00,5,87,9.3,1017,2.8,0,0,0,0,0,20150118200000
2015-01-18 20:30:00,5,87,11.1,1017,2.5,0,0,0,0,0,20150118203000
2015-01-18 21:00:00,5,87,5.6,1017,3.9,0,0,0,0,0,20150118210000
2015-01-18 21:30:00,5,87,5.6,1016,3.9,0,0,0,0,0,20150118213000
2015-01-18 22:00:00,5,87,7.4,1016,3.3,0,0,0,0,0,20150118220000
2015-01-18 22:30:00,5,87,7.4,1016,3.3,0,0,0,0,0,20150118223000
2015-01-18 23:00:00,4,93,7.4,1016,2.1,0,0,0,0,0,20150118230000
2015-01-18 23:30:00,4,87,7.4,1016,2.1,0,0,0,0,0,20150118233000
2015-01-19 00:00:00,3,93,9.3,1016,0.5,0,0,0,0,0,20150119000000
2015-01-19 00:30:00,2,100,7.4,1016,-0.2,0,0,0,0,0,20150119003000
2015-01-19 01:00:00,2,93,3.7,1016,0,0,0,0,0,0,20150119010000
2015-01-19 01:30:00,3,93,11.1,1016,0,0,0,0,0,0,20150119013000
2015-01-19 02:00:00,3,93,9.3,1015,0.5,0,0,0,0,0,20150119020000
2015-01-19 02:30:00,3,93,7.4,1015,1,0,0,0,0,0,20150119023000
2015-01-19 03:00:00,3,93,11.1,1015,0,0,0,0,0,0,20150119030000
2015-01-19 03:30:00,3,100,9.3,1014,0.5,0,0,0,0,0,20150119033000
2015-01-19 04:00:00,3,100,5.6,1014,1.6,0,0,0,0,0,20150119040000
2015-01-19 04:30:00,3,100,7.4,1014,1,0,1,0,0,0,20150119043000
2015-01-19 05:00:00,3,100,7.4,1014,1,0,1,0,0,0,20150119050000
2015-01-19 05:30:00,3,100,7.4,1014,1,0,1,0,0,0,20150119053000
2015-01-19 06:00:00,3,100,5.6,1014,1.6,0,1,0,0,0,20150119060000
2015-01-19 06:30:00,3,100,5.6,1014,1.6,1,1,0,0,0,20150119063000
2015-01-19 07:00:00,3,100,9.3,1014,0.5,0,1,0,0,0,20150119070000
2015-01-19 07:30:00,3,100,7.4,1013,1,0,1,0,0,0,20150119073000
2015-01-19 08:00:00,4,100,9.3,1014,1.7,0,1,0,0,0,20150119080000
2015-01-19 08:30:00,4,100,11.1,1013,1.2,0,1,0,0,0,20150119083000
2015-01-19 09:00:00,4,100,7.4,1014,2.1,0,1,0,0,0,20150119090000
2015-01-19 09:30:00,4,100,5.6,1014,2.8,0,1,0,0,0,20150119093000
2015-01-19 10:00:00,4,100,9.3,1013,1.7,0,0,0,0,0,20150119100000
2015-01-19 10:30:00,5,100,5.6,1014,3.9,0,0,0,0,0,20150119103000
2015-01-19 11:00:00,5,100,9.3,1013,2.8,0,0,0,0,0,20150119110000
2015-01-19 12:00:00,5,100,13,1013,2.1,0,0,0,0,0,20150119120000
2015-01-19 12:30:00,5,100,13,1013,2.1,0,0,0,0,0,20150119123000
2015-01-19 13:00:00,5,100,13,1013,2.1,0,0,0,0,0,20150119130000
2015-01-19 13:30:00,5,100,11.1,1012,2.5,0,0,0,0,0,20150119133000
2015-01-19 14:00:00,6,93,9.3,1012,4,0,0,0,0,0,20150119140000
2015-01-19 14:30:00,6,93,9.3,1012,4,0,0,0,0,0,20150119143000
2015-01-19 15:00:00,6,93,5.6,1012,5,0,0,0,0,0,20150119150000
2015-01-19 15:30:00,6,93,5.6,1012,5,0,0,0,0,0,20150119153000
2015-01-19 16:00:00,6,93,5.6,1012,5,0,0,0,0,0,20150119160000
2015-01-19 16:30:00,5,100,7.4,1013,3.3,0,0,0,0,0,20150119163000
2015-01-19 17:00:00,5,93,5.6,1013,3.9,0,0,0,0,0,20150119170000
2015-01-19 17:30:00,5,93,5.6,1013,3.9,0,0,0,0,0,20150119173000
2015-01-19 18:00:00,5,93,5.6,1013,3.9,0,0,0,0,0,20150119180000
2015-01-19 18:30:00,5,93,3.7,1013,3,0,0,0,0,0,20150119183000
2015-01-19 19:00:00,5,93,1.9,1013,3,0,0,0,0,0,20150119190000
2015-01-19 19:30:00,5,93,3.7,1013,3,0,0,0,0,0,20150119193000
2015-01-19 20:00:00,5,93,3.7,1013,3,0,0,0,0,0,20150119200000
2015-01-19 20:30:00,5,100,3.7,1013,3,0,0,0,0,0,20150119203000
2015-01-19 21:00:00,5,100,5.6,1014,3.9,0,0,0,0,0,20150119210000
2015-01-19 21:30:00,5,100,5.6,1014,3.9,0,0,0,0,0,20150119213000
2015-01-19 22:00:00,5,93,5.6,1014,3.9,0,0,0,0,0,20150119220000
2015-01-19 22:30:00,5,93,1.9,1014,3,0,0,0,0,0,20150119223000
2015-01-19 23:00:00,5,93,3.7,1014,3,0,0,0,0,0,20150119230000
2015-01-19 23:30:00,4,100,1.9,1014,2,0,0,0,0,0,20150119233000
2015-01-20 00:00:00,4,100,5.6,1014,2.8,0,0,0,0,0,20150120000000
2015-01-20 00:30:00,4,100,1.9,1014,2,0,0,0,0,0,20150120003000
2015-01-20 01:00:00,4,100,5.6,1014,2.8,0,0,0,0,0,20150120010000
2015-01-20 01:30:00,4,100,5.6,1014,2.8,0,0,0,0,0,20150120013000
2015-01-20 02:00:00,4,100,5.6,1014,2.8,0,0,0,0,0,20150120020000
2015-01-20 02:30:00,4,100,7.4,1014,2.1,0,0,0,0,0,20150120023000
2015-01-20 03:00:00,4,100,3.7,1014,2,0,0,0,0,0,20150120030000
2015-01-20 03:30:00,4,100,3.7,1013,2,0,0,0,0,0,20150120033000
2015-01-20 04:00:00,3,100,1.9,1013,1,0,0,0,0,0,20150120040000
2015-01-20 04:30:00,3,100,3.7,1014,1,0,0,0,0,0,20150120043000
2015-01-20 05:00:00,3,100,1.9,1013,1,0,0,0,0,0,20150120050000
2015-01-20 05:30:00,3,100,1.9,1013,1,0,0,0,0,0,20150120053000
2015-01-20 06:00:00,2,100,7.4,1013,-0.2,0,0,0,0,0,20150120060000
2015-01-20 06:30:00,3,100,9.3,1013,0.5,1,0,0,0,0,20150120063000
2015-01-20 07:00:00,4,100,7.4,1014,2.1,0,0,0,0,0,20150120070000
2015-01-20 07:30:00,4,100,5.6,1014,2.8,0,0,0,0,0,20150120073000
2015-01-20 08:00:00,4,100,5.6,1014,2.8,0,0,0,0,0,20150120080000
2015-01-20 08:30:00,4,100,7.4,1014,2.1,0,0,0,0,0,20150120083000
2015-01-20 09:00:00,4,100,9.3,1014,1.7,0,0,0,0,0,20150120090000
2015-01-20 09:30:00,5,100,11.1,1014,2.5,0,0,0,0,0,20150120093000
2015-01-20 10:00:00,5,100,9.3,1014,2.8,0,0,0,0,0,20150120100000
2015-01-20 10:30:00,5,100,11.1,1014,2.5,0,0,0,0,0,20150120103000
2015-01-20 11:00:00,5,100,9.3,1014,2.8,0,0,0,0,0,20150120110000
2015-01-20 11:30:00,5,100,9.3,1014,2.8,0,0,0,0,0,20150120113000
2015-01-20 12:00:00,6,100,11.1,1013,3.7,0,0,0,0,0,20150120120000
2015-01-20 12:30:00,6,100,7.4,1013,4.5,0,0,0,0,0,20150120123000
2015-01-20 13:00:00,6,93,9.3,1013,4,0,0,0,0,0,20150120130000
2015-01-20 13:30:00,6,93,11.1,1013,3.7,0,0,0,0,0,20150120133000
2015-01-20 14:00:00,7,81,13,1013,4.5,0,0,0,0,0,20150120140000
2015-01-20 14:30:00,7,87,16.7,1013,4,0,0,0,0,0,20150120143000
2015-01-20 15:00:00,6,87,14.8,1013,3,0,0,0,0,0,20150120150000
2015-01-20 15:30:00,5,93,11.1,1012,2.5,0,0,0,0,0,20150120153000
2015-01-20 16:00:00,6,87,14.8,1012,3,0,0,0,0,0,20150120160000
2015-01-20 17:00:00,5,100,13,1012,2.1,0,0,0,0,0,20150120170000
2015-01-20 17:30:00,5,100,14.8,1013,1.8,0,0,0,0,0,20150120173000
2015-01-20 18:00:00,5,100,13,1013,2.1,0,0,0,0,0,20150120180000
2015-01-20 18:30:00,5,100,20.4,1013,1,0,0,0,0,0,20150120183000
2015-01-20 19:00:00,5,100,16.7,1013,1.5,0,0,0,0,0,20150120190000
2015-01-20 19:30:00,5,100,13,1013,2.1,0,0,0,0,0,20150120193000
2015-01-20 20:00:00,5,100,7.4,1013,3.3,0,0,0,0,0,20150120200000
2015-01-20 20:30:00,5,100,9.3,1013,2.8,0,0,0,0,0,20150120203000
2015-01-20 21:00:00,5,93,5.6,1013,3.9,0,1,0,0,0,20150120210000
2015-01-20 21:30:00,5,93,7.4,1013,3.3,0,1,0,0,0,20150120213000
2015-01-20 22:00:00,5,93,5.6,1013,3.9,0,1,0,0,0,20150120220000
2015-01-20 22:30:00,5,100,7.4,1013,3.3,0,1,0,0,0,20150120223000
2015-01-20 23:00:00,5,100,5.6,1013,3.9,0,1,0,0,0,20150120230000
2015-01-20 23:30:00,5,100,7.4,1013,3.3,0,1,0,0,0,20150120233000
2015-01-21 00:00:00,5,100,7.4,1013,3.3,0,1,0,0,0,20150121000000
2015-01-21 00:30:00,5,100,5.6,1012,3.9,0,1,0,0,0,20150121003000
2015-01-21 01:00:00,5,100,7.4,1012,3.3,0,1,0,0,0,20150121010000
2015-01-21 01:30:00,5,100,7.4,1012,3.3,0,1,0,0,0,20150121013000
2015-01-21 02:00:00,5,93,5.6,1013,3.9,0,1,0,0,0,20150121020000
2015-01-21 02:30:00,5,93,7.4,1013,3.3,0,0,0,0,0,20150121023000
2015-01-21 03:00:00,5,93,5.6,1013,3.9,0,0,0,0,0,20150121030000
2015-01-21 03:30:00,5,93,5.6,1012,3.9,0,0,0,0,0,20150121033000
2015-01-21 04:00:00,5,93,5.6,1012,3.9,0,0,0,0,0,20150121040000
2015-01-21 04:30:00,5,93,5.6,1012,3.9,0,0,0,0,0,20150121043000
2015-01-21 05:00:00,5,93,5.6,1012,3.9,0,0,0,0,0,20150121050000
2015-01-21 05:30:00,4,100,7.4,1012,2.1,0,0,0,0,0,20150121053000
2015-01-21 06:00:00,4,100,5.6,1013,2.8,0,0,0,0,0,20150121060000
2015-01-21 06:30:00,4,100,7.4,1013,2.1,0,0,0,0,0,20150121063000
2015-01-21 07:00:00,4,100,9.3,1013,1.7,0,0,0,0,0,20150121070000
2015-01-21 07:30:00,4,100,7.4,1013,2.1,0,0,0,0,0,20150121073000
2015-01-21 08:00:00,4,100,5.6,1014,2.8,0,0,0,0,0,20150121080000
2015-01-21 08:30:00,4,100,9.3,1014,1.7,0,0,0,0,0,20150121083000
2015-01-21 09:00:00,5,100,7.4,1014,3.3,0,0,0,0,0,20150121090000
2015-01-21 09:30:00,5,100,5.6,1014,3.9,0,0,0,0,0,20150121093000
2015-01-21 10:00:00,5,100,5.6,1014,3.9,0,0,0,0,0,20150121100000
2015-01-21 10:30:00,5,100,3.7,1015,3,0,0,0,0,0,20150121103000
2015-01-21 11:00:00,6,93,1.9,1015,4,0,0,0,0,0,20150121110000
2015-01-21 11:30:00,6,93,5.6,1015,5,0,0,0,0,0,20150121113000
2015-01-21 12:00:00,6,87,3.7,1015,4,0,0,0,0,0,20150121120000
2015-01-21 12:30:00,6,93,5.6,1015,5,0,0,0,0,0,20150121123000
2015-01-21 13:00:00,6,93,5.6,1014,5,0,0,0,0,0,20150121130000
2015-01-21 13:30:00,6,93,7.4,1014,4.5,0,0,0,0,0,20150121133000
2015-01-21 14:00:00,6,93,3.7,1014,4,0,0,0,0,0,20150121140000
2015-01-21 14:30:00,6,93,3.7,1014,4,0,0,0,0,0,20150121143000
2015-01-21 15:00:00,6,93,5.6,1015,5,0,0,0,0,0,20150121150000
2015-01-21 15:30:00,6,93,5.6,1014,5,0,0,0,0,0,20150121153000
2015-01-21 16:00:00,6,93,7.4,1015,4.5,0,0,0,0,0,20150121160000
2015-01-21 16:30:00,6,93,7.4,1015,4.5,0,0,0,0,0,20150121163000
2015-01-21 17:00:00,6,93,7.4,1015,4.5,0,0,0,0,0,20150121170000
2015-01-21 17:30:00,6,93,5.6,1015,5,0,0,0,0,0,20150121173000
2015-01-21 18:00:00,6,93,5.6,1015,5,0,0,0,0,0,20150121180000
2015-01-21 18:30:00,6,93,5.6,1015,5,0,0,0,0,0,20150121183000
2015-01-21 19:00:00,6,100,5.6,1015,5,0,0,0,0,0,20150121190000
2015-01-21 19:30:00,6,100,5.6,1015,5,0,0,0,0,0,20150121193000
2015-01-21 20:00:00,6,100,7.4,1015,4.5,1,0,0,0,0,20150121200000
2015-01-21 20:30:00,6,100,7.4,1015,4.5,1,0,0,0,0,20150121203000
2015-01-21 21:00:00,6,100,7.4,1015,4.5,1,0,0,0,0,20150121210000
2015-01-21 21:30:00,6,100,7.4,1015,4.5,1,0,0,0,0,20150121213000
2015-01-21 22:00:00,6,100,9.3,1015,4,0,0,0,0,0,20150121220000
2015-01-21 22:30:00,6,100,9.3,1015,4,0,0,0,0,0,20150121223000
2015-01-21 23:00:00,6,100,9.3,1015,4,0,0,0,0,0,20150121230000
2015-01-21 23:30:00,6,100,11.1,1015,3.7,0,0,0,0,0,20150121233000
2015-01-22 00:00:00,6,100,13,1015,3.3,0,1,0,0,0,20150122000000
2015-01-22 00:30:00,6,100,11.1,1015,3.7,0,1,0,0,0,20150122003000
2015-01-22 01:00:00,6,100,13,1015,3.3,0,1,0,0,0,20150122010000
2015-01-22 01:30:00,6,100,14.8,1015,3,0,0,0,0,0,20150122013000
2015-01-22 02:00:00,6,100,11.1,1015,3.7,0,0,0,0,0,20150122020000
2015-01-22 02:30:00,6,100,13,1015,3.3,0,1,0,0,0,20150122023000
2015-01-22 03:00:00,6,100,11.1,1015,3.7,0,1,0,0,0,20150122030000
2015-01-22 03:30:00,6,100,9.3,1015,4,0,1,0,0,0,20150122033000
2015-01-22 04:00:00,6,100,9.3,1015,4,0,1,0,0,0,20150122040000
2015-01-22 04:30:00,6,100,5.6,1014,5,0,1,0,0,0,20150122043000
2015-01-22 05:00:00,6,100,3.7,1014,4,0,1,0,0,0,20150122050000
2015-01-22 05:30:00,6,100,7.4,1014,4.5,0,1,0,0,0,20150122053000
2015-01-22 06:00:00,6,100,5.6,1014,5,0,1,0,0,0,20150122060000
2015-01-22 06:30:00,6,100,5.6,1014,5,0,1,0,0,0,20150122063000
2015-01-22 07:00:00,6,100,1.9,1014,4,0,0,0,0,0,20150122070000
2015-01-22 07:30:00,6,100,3.7,1015,4,0,0,0,0,0,20150122073000
2015-01-22 08:00:00,6,100,1.9,1015,4,0,0,0,0,0,20150122080000
2015-01-22 08:30:00,6,100,1.9,1015,4,0,0,0,0,0,20150122083000
2015-01-22 09:00:00,6,100,1.9,1015,4,0,0,0,0,0,20150122090000
2015-01-22 09:30:00,6,100,7.4,1015,4.5,0,0,0,0,0,20150122093000
2015-01-22 10:00:00,6,100,7.4,1015,4.5,0,0,0,0,0,20150122100000
2015-01-22 10:30:00,7,100,7.4,1015,5.7,0,0,0,0,0,20150122103000
2015-01-22 11:00:00,7,100,9.3,1016,5.2,0,0,0,0,0,20150122110000
2015-01-22 11:30:00,7,100,7.4,1015,5.7,0,0,0,0,0,20150122113000
2015-01-22 12:00:00,7,100,5.6,1015,6.2,0,0,0,0,0,20150122120000
2015-01-22 12:30:00,7,100,5.6,1015,6.2,0,0,0,0,0,20150122123000
2015-01-22 13:00:00,7,100,3.7,1015,5,0,0,0,0,0,20150122130000
2015-01-22 13:30:00,7,100,3.7,1014,5,0,0,0,0,0,20150122133000
2015-01-22 14:00:00,7,100,5.6,1015,6.2,0,0,0,0,0,20150122140000
2015-01-22 14:30:00,7,100,5.6,1015,6.2,0,0,0,0,0,20150122143000
2015-01-22 15:00:00,7,100,5.6,1014,6.2,0,0,0,0,0,20150122150000
2015-01-22 15:30:00,7,100,7.4,1014,5.7,0,0,0,0,0,20150122153000
2015-01-22 16:00:00,8,100,3.7,1014,6,0,0,0,0,0,20150122160000
2015-01-22 16:30:00,7,100,9.3,1014,5.2,0,0,0,0,0,20150122163000
2015-01-22 17:00:00,7,100,7.4,1015,5.7,0,0,0,0,0,20150122170000
2015-01-22 17:30:00,7,100,5.6,1015,6.2,0,0,0,0,0,20150122173000
2015-01-22 18:00:00,7,100,9.3,1015,5.2,0,0,0,0,0,20150122180000
2015-01-22 18:30:00,7,100,9.3,1015,5.2,0,0,0,0,0,20150122183000
2015-01-22 19:00:00,7,100,11.1,1015,4.9,0,0,0,0,0,20150122190000
2015-01-22 19:30:00,7,100,9.3,1015,5.2,0,0,0,0,0,20150122193000
2015-01-22 20:00:00,6,100,13,1015,3.3,0,0,0,0,0,20150122200000
2015-01-22 20:30:00,6,100,11.1,1015,3.7,0,0,0,0,0,20150122203000
2015-01-22 21:00:00,6,100,9.3,1015,4,0,0,0,0,0,20150122210000
2015-01-22 21:30:00,6,100,7.4,1015,4.5,0,0,0,0,0,20150122213000
2015-01-22 22:00:00,6,100,9.3,1014,4,1,0,0,0,0,20150122220000
2015-01-22 22:30:00,6,100,9.3,1014,4,1,0,0,0,0,20150122223000
2015-01-22 23:00:00,6,100,9.3,1015,4,0,0,0,0,0,20150122230000
2015-01-22 23:30:00,6,100,9.3,1015,4,0,0,0,0,0,20150122233000
2015-01-23 00:00:00,6,100,13,1014,3.3,0,0,0,0,0,20150123000000
2015-01-23 00:30:00,6,100,14.8,1014,3,0,0,0,0,0,20150123003000
2015-01-23 01:00:00,6,100,14.8,1014,3,0,0,0,0,0,20150123010000
2015-01-23 01:30:00,6,100,11.1,1014,3.7,0,0,0,0,0,20150123013000
2015-01-23 02:00:00,6,100,14.8,1014,3,0,0,0,0,0,20150123020000
2015-01-23 02:30:00,6,100,14.8,1013,3,0,0,0,0,0,20150123023000
2015-01-23 03:00:00,6,100,14.8,1013,3,0,0,0,0,0,20150123030000
2015-01-23 03:30:00,6,100,14.8,1013,3,0,0,0,0,0,20150123033000
2015-01-23 04:00:00,6,100,13,1013,3.3,0,0,0,0,0,20150123040000
2015-01-23 04:30:00,6,100,13,1013,3.3,0,0,0,0,0,20150123043000
2015-01-23 05:00:00,6,93,13,1012,3.3,0,0,0,0,0,20150123050000
2015-01-23 05:30:00,5,100,9.3,1012,2.8,0,0,0,0,0,20150123053000
2015-01-23 06:00:00,6,100,7.4,1012,4.5,0,0,0,0,0,20150123060000
2015-01-23 06:30:00,6,93,9.3,1012,4,0,0,0,0,0,20150123063000
2015-01-23 07:00:00,6,93,5.6,1012,5,0,1,0,0,0,20150123070000
2015-01-23 07:30:00,6,100,11.1,1012,3.7,0,1,0,0,0,20150123073000
2015-01-23 08:00:00,6,100,13,1012,3.3,0,1,0,0,0,20150123080000
2015-01-23 08:30:00,6,100,9.3,1012,4,0,1,0,0,0,20150123083000
2015-01-23 09:00:00,6,100,11.1,1012,3.7,0,1,0,0,0,20150123090000
2015-01-23 09:30:00,6,100,11.1,1012,3.7,0,1,0,0,0,20150123093000
2015-01-23 10:00:00,6,100,11.1,1012,3.7,0,1,0,0,0,20150123100000
2015-01-23 10:30:00,7,100,11.1,1012,4.9,0,1,0,0,0,20150123103000
2015-01-23 11:00:00,7,100,7.4,1012,5.7,0,1,0,0,0,20150123110000
2015-01-23 11:30:00,8,93,13,1012,5.8,0,1,0,0,0,20150123113000
2015-01-23 12:00:00,8,93,16.7,1011,5.3,0,1,0,0,0,20150123120000
2015-01-23 12:30:00,8,93,11.1,1011,6.1,0,1,0,0,0,20150123123000
2015-01-23 13:00:00,8,93,5.6,1011,7.3,0,1,0,0,0,20150123130000
2015-01-23 13:30:00,9,87,9.3,1011,7,0,1,0,0,0,20150123133000
2015-01-23 14:00:00,9,93,9.3,1011,7,0,1,0,0,0,20150123140000
2015-01-23 14:30:00,9,87,9.3,1011,7,0,1,0,0,0,20150123143000
2015-01-23 15:00:00,9,87,9.3,1011,7,0,1,0,0,0,20150123150000
2015-01-23 15:30:00,8,93,9.3,1011,6.4,0,1,0,0,0,20150123153000
2015-01-23 16:00:00,8,93,9.3,1011,6.4,0,1,0,0,0,20150123160000
2015-01-23 16:30:00,8,93,7.4,1011,6.8,0,1,0,0,0,20150123163000
2015-01-23 17:00:00,8,93,16.7,1011,5.3,0,1,0,0,0,20150123170000
2015-01-23 17:30:00,8,93,14.8,1011,5.5,0,1,0,0,0,20150123173000
2015-01-23 18:00:00,8,93,13,1011,5.8,0,1,0,0,0,20150123180000
2015-01-23 18:30:00,8,93,13,1012,5.8,0,1,0,0,0,20150123183000
2015-01-23 19:00:00,7,100,11.1,1012,4.9,0,1,0,0,0,20150123190000
2015-01-23 19:30:00,7,100,11.1,1012,4.9,0,1,0,0,0,20150123193000
